26,24,84.360
26,26,24.202
26,45,12.562
26,10,7.166
26,17,96.719
26,30,63.981
26,21,82.274
26,7,50.648
26,2,47.739
26,6,71.424
26,22,19.371
26,27,18.206
26,12,93.669
26,16,83.632
26,5,99.333
26,29,44.509
22,35,64.248
22,25,24.588
22,13,20.189
22,43,30.643
22,15,69.744
22,46,71.094
22,4,86.952
22,33,71.552
22,18,20.053
22,23,82.682
22,11,95.145
22,19,70.300
22,38,81.319
22,34,99.775
22,44,7.659
22,39,92.279
22,3,21.378
22,41,81.670
22,0,34.137
22,31,31.380
22,20,24.366
22,8,51.299
22,37,90.119
22,14,57.097
22,1,86.939
22,9,37.275
22,40,34.397
22,28,86.633
22,47,43.810
22,42,55.410
22,32,57.341
22,36,79.293
22,24,8.700
22,26,51.623
22,45,20.377
22,10,81.821
22,17,58.279
22,30,36.127
22,21,27.405
22,7,62.786
22,2,31.333
22,6,74.781
22,22,42.593
22,27,61.717
22,12,63.120
22,16,67.663
22,5,55.835
22,29,44.448
11,35,25.772
11,25,37.204
11,13,37.075
11,43,99.923
11,15,99.595
11,46,68.644
11,4,13.783
11,33,35.742
11,18,57.264
11,23,94.091
11,11,52.059
11,19,29.776
11,38,3.131
11,34,88.125
11,44,21.139
11,39,73.450
11,3,73.294
11,41,47.691
11,0,73.557
11,31,98.589
11,20,68.516
11,8,61.921
11,37,78.726
11,14,14.251
11,1,61.778
11,9,38.548
11,40,6.460
11,28,92.510
11,47,94.942
11,42,42.779
11,32,68.712
11,36,32.927
11,24,54.925
11,26,21.717
11,45,92.795
11,10,4.257
11,17,98.772
11,30,32.896
11,21,17.381
11,7,8.940
11,2,79.134
11,6,68.970
11,22,73.794
11,27,40.994
11,12,6.934
11,16,72.306
11,5,39.405
11,29,11.176
3,35,76.355
3,25,62.986
3,13,27.404
3,43,94.618
3,15,68.825
3,46,61.639
3,4,7.758
3,33,15.594
3,18,47.259
3,23,74.569
3,11,37.891
3,19,21.720
3,38,49.613
3,34,22.790
3,44,18.410
3,39,15.558
3,3,91.648
3,41,38.886
3,0,79.159
3,31,5.483
3,20,92.841
3,8,25.990
3,37,43.942
3,14,9.622
3,1,46.472
3,9,71.755
3,40,18.446
3,28,96.786
3,47,65.207
3,42,36.809
3,32,95.225
3,36,76.523
3,24,46.847
3,26,91.993
3,45,72.023
3,10,56.784
3,17,21.424
3,30,61.601
3,21,35.306
3,7,72.156
3,2,60.475
3,6,40.836
3,22,69.546
3,27,48.216
3,12,52.040
3,16,94.913
3,5,14.631
3,29,8.289
17,35,70.845
17,25,14.461
17,13,8.694
17,43,47.723
17,15,2.118
17,46,97.361
17,4,21.758
17,33,97.794
17,18,9.609
17,23,50.604
17,11,6.735
17,19,76.427
17,38,73.661
17,34,57.504
17,44,68.691
17,39,76.149
17,3,63.527
17,41,35.308
17,0,80.669
17,31,71.051
17,20,49.672
17,8,16.217
17,37,54.986
17,14,33.983
17,1,6.371
17,9,20.813
17,40,12.574
17,28,42.831
17,47,2.745
17,42,57.095
17,32,79.757
17,36,20.427
17,24,31.170
17,26,70.588
17,45,81.815
17,10,96.499
17,17,76.072
17,30,91.383
17,21,95.733
17,7,2.042
17,2,83.203
17,6,72.550
17,22,70.732
17,27,6.588
17,12,49.760
17,16,90.969
17,5,24.501
17,29,87.073
31,35,19.112
31,25,86.455
31,13,75.471
31,43,73.343
31,15,30.345
31,46,47.938
31,4,77.077
31,33,49.826
31,18,42.542
31,23,16.497
31,11,78.585
31,19,5.486
31,38,26.397
31,34,64.217
31,44,48.950
31,39,14.894
31,3,91.687
31,41,25.121
31,0,65.048
31,31,2.111
31,20,98.112
31,8,99.816
31,37,83.731
31,14,86.033
31,1,79.140
31,9,29.074
31,40,88.330
31,28,30.972
31,47,93.764
31,42,33.181
31,32,24.553
31,36,29.432
31,24,9.430
31,26,43.698
31,45,18.158
31,10,25.430
31,17,10.928
31,30,12.189
31,21,97.363
31,7,46.148
31,2,24.646
31,6,66.490
31,22,26.622
31,27,47.320
31,12,45.351
31,16,99.276
31,5,95.246
31,29,93.478
14,35,53.534
14,25,15.940
14,13,94.252
14,43,88.015
14,15,15.369
14,46,39.238
14,4,57.921
14,33,40.026
14,18,64.453
14,23,66.667
14,11,42.717
14,19,4.939
14,38,74.756
14,34,3.207
14,44,65.546
14,39,64.230
14,3,47.589
14,41,46.863
14,0,25.776
14,31,15.801
14,20,51.897
14,8,87.316
14,37,90.985
14,14,31.124
14,1,76.815
14,9,89.065
14,40,35.136
14,28,97.822
14,47,78.180
14,42,69.579
14,32,79.655
14,36,7.089
14,24,26.577
14,26,50.268
14,45,2.842
14,10,64.206
14,17,93.485
14,30,53.497
14,21,51.125
14,7,97.366
14,2,44.224
14,6,42.397
14,22,6.847
14,27,15.136
14,12,41.683
14,16,51.894
14,5,41.577
14,29,16.096
13,35,3.134
13,25,39.149
13,13,11.413
13,43,85.547
13,15,94.006
13,46,89.525
13,4,31.285
13,33,23.649
13,18,87.061
13,23,50.229
13,11,98.956
13,19,36.954
13,38,63.211
13,34,27.938
13,44,26.258
13,39,91.012
13,3,81.077
13,41,78.988
13,0,75.010
13,31,65.590
13,20,96.396
13,8,41.143
13,37,88.170
13,14,75.996
13,1,69.501
13,9,4.478
13,40,52.919
13,28,24.126
13,47,59.386
13,42,95.564
13,32,31.735
13,36,21.036
13,24,66.204
13,26,53.949
13,45,49.924
13,10,79.238
13,17,50.570
13,30,12.823
13,21,33.658
13,7,7.340
13,2,27.692
13,6,56.793
13,22,51.265
13,27,52.287
13,12,7.062
13,16,18.857
13,5,22.304
13,29,25.163
18,35,24.345
18,25,95.956
18,13,23.952
18,43,15.369
18,15,91.116
18,46,7.876
18,4,42.228
18,33,44.958
18,18,70.202
18,23,97.833
18,11,86.840
18,19,40.016
18,38,69.643
18,34,74.700
18,44,12.704
18,39,99.187
18,3,36.696
18,41,26.663
18,0,68.648
18,31,20.803
18,20,24.749
18,8,93.963
18,37,24.396
18,14,9.539
18,1,0.718
18,9,74.434
18,40,10.566
18,28,21.124
18,47,58.175
18,42,49.723
18,32,43.311
18,36,19.339
18,24,2.403
18,26,62.320
18,45,95.086
18,10,13.418
18,17,77.528
18,30,43.985
18,21,16.172
18,7,15.897
18,2,13.030
18,6,94.663
18,22,7.707
18,27,11.089
18,12,77.196
18,16,37.644
18,5,96.357
18,29,52.572
29,35,38.425
29,25,31.518
29,13,63.139
29,43,14.406
29,15,51.841
29,46,2.379
29,4,34.535
29,33,5.319
29,18,8.262
29,23,70.768
29,11,52.664
29,19,17.632
29,38,5.352
29,34,87.003
29,44,3.157
29,39,23.476
29,3,26.648
29,41,55.837
29,0,94.278
29,31,49.663
29,20,43.160
29,8,26.788
29,37,48.918
29,14,59.562
29,1,84.382
29,9,50.012
29,40,92.273
29,28,45.429
29,47,60.788
29,42,49.283
29,32,92.355
29,36,87.851
29,24,58.281
29,26,43.379
29,45,37.881
29,10,70.329
29,17,66.555
29,30,55.134
29,21,18.708
29,7,46.485
29,2,47.970
29,6,83.409
29,22,7.631
29,27,44.970
29,12,1.290
29,16,77.428
29,5,29.185
29,29,62.900
33,35,25.506
33,25,45.189
33,13,41.062
33,43,42.461
33,15,42.978
33,46,48.076
33,4,46.773
33,33,47.318
33,18,98.256
33,23,82.334
33,11,4.423
33,19,55.551
33,38,9.204
33,34,24.743
33,44,95.746
33,39,64.079
33,3,10.395
33,41,24.572
33,0,72.013
33,31,55.850
33,20,95.307
33,8,56.858
33,37,98.988
33,14,15.581
33,1,33.423
33,9,13.041
33,40,81.782
33,28,92.417
33,47,11.116
33,42,94.192
33,32,62.296
33,36,98.581
33,24,21.098
33,26,89.298
33,45,46.863
33,10,1.978
33,17,4.167
33,30,66.552
33,21,39.787
33,7,17.639
33,2,29.168
33,6,79.059
33,22,29.646
33,27,28.032
33,12,82.298
33,16,88.080
33,5,99.559
33,29,65.458
12,35,25.291
12,25,36.695
12,13,10.053
12,43,71.117
12,15,73.500
12,46,64.688
12,4,33.734
12,33,4.893
12,18,39.544
12,23,41.484
12,11,4.648
12,19,17.503
12,38,85.922
12,34,8.136
12,44,82.048
12,39,12.389
12,3,30.895
12,41,61.642
12,0,18.223
12,31,18.568
12,20,55.919
12,8,85.275
12,37,63.096
12,14,67.621
12,1,70.053
12,9,27.160
12,40,34.507
12,28,18.136
12,47,97.034
12,42,55.971
12,32,32.405
12,36,99.089
12,24,64.054
12,26,77.437
12,45,77.621
12,10,50.035
12,17,87.809
12,30,78.214
12,21,11.446
12,7,20.451
12,2,73.012
12,6,74.754
12,22,0.946
12,27,53.137
12,12,61.302
12,16,83.944
12,5,56.754
12,29,17.348
16,35,94.384
16,25,99.574
16,13,85.020
16,43,76.153
16,15,84.214
16,46,54.100
16,4,63.271
16,33,69.482
16,18,15.183
16,23,68.717
16,11,51.119
16,19,69.449
16,38,38.519
16,34,46.406
16,44,21.073
16,39,17.728
16,3,57.486
16,41,42.394
16,0,22.159
16,31,86.139
16,20,43.468
16,8,54.416
16,37,69.605
16,14,11.037
16,1,67.668
16,9,11.139
16,40,87.555
16,28,39.735
16,47,80.883
16,42,1.336
16,32,18.579
16,36,92.886
16,24,24.722
16,26,78.638
16,45,53.691
16,10,90.601
16,17,11.610
16,30,97.118
16,21,29.667
16,7,12.065
16,2,68.072
16,6,81.490
16,22,86.619
16,27,58.499
16,12,96.036
16,16,12.377
16,5,78.129
16,29,67.542
28,35,70.265
28,25,11.886
28,13,78.655
28,43,83.474
28,15,56.553
28,46,47.608
28,4,38.524
28,33,22.182
28,18,4.929
28,23,34.258
28,11,95.487
28,19,82.349
28,38,44.866
28,34,1.252
28,44,63.638
28,39,45.093
28,3,85.401
28,41,11.884
28,0,85.456
28,31,73.105
28,20,2.025
28,8,65.101
28,37,50.767
28,14,67.346
28,1,74.392
28,9,84.475
28,40,57.637
28,28,64.396
28,47,24.084
28,42,0.575
28,32,14.512
28,36,60.858
28,24,90.109
28,26,62.770
28,45,60.367
28,10,32.476
28,17,71.271
28,30,74.379
28,21,10.198
28,7,75.179
28,2,59.196
28,6,31.131
28,22,16.858
28,27,32.799
28,12,83.557
28,16,57.052
28,5,77.094
28,29,91.972
23,35,91.903
23,25,74.182
23,13,99.541
23,43,18.563
23,15,90.523
23,46,12.939
23,4,95.537
23,33,81.931
23,18,79.876
23,23,68.481
23,11,49.771
23,19,63.450
23,38,28.410
23,34,35.075
23,44,77.132
23,39,73.919
23,3,41.935
23,41,5.262
23,0,74.544
23,31,10.848
23,20,2.239
23,8,3.531
23,37,32.146
23,14,71.079
23,1,68.263
23,9,35.244
23,40,76.865
23,28,96.797
23,47,55.900
23,42,70.702
23,32,83.255
23,36,73.698
23,24,38.368
23,26,51.545
23,45,1.399
23,10,18.954
23,17,38.099
23,30,2.084
23,21,19.765
23,7,93.569
23,2,13.232
23,6,51.690
23,22,2.057
23,27,48.808
23,12,77.044
23,16,26.032
23,5,11.469
23,29,69.641
19,35,27.016
19,25,44.749
19,13,63.149
19,43,9.440
19,15,1.775
19,46,71.027
19,4,26.264
19,33,19.700
19,18,28.730
19,23,94.617
19,11,30.754
19,19,66.079
19,38,73.020
19,34,93.967
19,44,20.671
19,39,87.864
19,3,49.246
19,41,15.441
19,0,35.934
19,31,1.720
19,20,11.464
19,8,27.994
19,37,97.413
19,14,72.647
19,1,94.055
19,9,60.224
19,40,16.445
19,28,75.078
19,47,36.335
19,42,3.369
19,32,49.170
19,36,45.361
19,24,87.146
19,26,68.608
19,45,68.582
19,10,83.132
19,17,52.182
19,30,19.927
19,21,32.668
19,7,93.626
19,2,16.413
19,6,64.867
19,22,85.795
19,27,75.533
19,12,46.751
19,16,74.603
19,5,42.235
19,29,49.741
6,35,55.962
6,25,22.109
6,13,65.721
6,43,93.144
6,15,87.832
6,46,72.567
6,4,76.967
6,33,88.699
6,18,65.732
6,23,33.714
6,11,92.269
6,19,27.960
6,38,31.986
6,34,75.472
6,44,20.646
6,39,5.597
6,3,93.796
6,41,58.021
6,0,24.401
6,31,26.704
6,20,83.030
6,8,65.332
6,37,78.547
6,14,7.217
6,1,31.750
6,9,27.279
6,40,48.255
6,28,85.330
6,47,63.173
6,42,27.547
6,32,40.276
6,36,77.530
6,24,98.574
6,26,36.876
6,45,74.234
6,10,6.727
6,17,84.701
6,30,81.591
6,21,62.779
6,7,1.909
6,2,53.358
6,6,55.863
6,22,85.721
6,27,18.876
6,12,35.090
6,16,12.878
6,5,92.670
6,29,59.798
1,35,62.277
1,25,24.790
1,13,71.049
1,43,75.724
1,15,13.442
1,46,84.324
1,4,72.007
1,33,20.608
1,18,70.217
1,23,31.869
1,11,95.371
1,19,88.047
1,38,81.149
1,34,31.109
1,44,96.659
1,39,2.617
1,3,52.435
1,41,83.477
1,0,94.064
1,31,56.571
1,20,14.644
1,8,67.177
1,37,21.418
1,14,79.617
1,1,46.640
1,9,10.018
1,40,94.325
1,28,4.595
1,47,73.163
1,42,56.969
1,32,30.974
1,36,45.098
1,24,90.897
1,26,73.158
1,45,96.572
1,10,32.420
1,17,19.385
1,30,30.907
1,21,20.917
1,7,68.716
1,2,17.735
1,6,65.451
1,22,72.318
1,27,40.805
1,12,55.859
1,16,48.164
1,5,57.884
1,29,4.824
24,35,79.852
24,25,18.364
24,13,60.143
24,43,95.752
24,15,65.089
24,46,35.210
24,4,13.019
24,33,37.816
24,18,7.814
24,23,59.728
24,11,66.405
24,19,31.867
24,38,66.181
24,34,53.660
24,44,87.849
24,39,74.071
24,3,25.126
24,41,86.621
24,0,2.342
24,31,16.565
24,20,25.946
24,8,75.951
24,37,76.761
24,14,15.241
24,1,71.077
24,9,44.705
24,40,14.189
24,28,22.389
24,47,87.335
24,42,72.345
24,32,35.182
24,36,72.666
24,24,6.745
24,26,30.030
24,45,87.965
24,10,79.707
24,17,3.106
24,30,37.780
24,21,47.626
24,7,7.664
24,2,4.549
24,6,54.318
24,22,35.563
24,27,7.048
24,12,87.616
24,16,12.096
24,5,14.739
24,29,7.486
8,35,46.753
8,25,39.744
8,13,93.784
8,43,41.350
8,15,24.625
8,46,72.132
8,4,3.484
8,33,31.673
8,18,83.288
8,23,34.242
8,11,92.963
8,19,15.383
8,38,93.995
8,34,99.228
8,44,29.612
8,39,88.603
8,3,24.309
8,41,63.322
8,0,76.814
8,31,54.604
8,20,5.192
8,8,50.631
8,37,66.547
8,14,26.984
8,1,67.860
8,9,59.452
8,40,80.147
8,28,90.729
8,47,50.468
8,42,88.337
8,32,99.843
8,36,52.059
8,24,88.043
8,26,34.984
8,45,96.094
8,10,14.268
8,17,15.613
8,30,43.872
8,21,71.340
8,7,1.292
8,2,34.082
8,6,89.669
8,22,89.478
8,27,13.294
8,12,11.180
8,16,22.532
8,5,82.159
8,29,39.295
32,35,15.675
32,25,68.755
32,13,37.980
32,43,70.727
32,15,12.059
32,46,75.601
32,4,48.692
32,33,56.766
32,18,75.020
32,23,12.699
32,11,7.729
32,19,17.369
32,38,18.302
32,34,94.056
32,44,30.709
32,39,83.207
32,3,70.905
32,41,64.497
32,0,94.963
32,31,62.988
32,20,75.085
32,8,2.282
32,37,75.736
32,14,48.177
32,1,25.264
32,9,25.660
32,40,90.404
32,28,52.688
32,47,14.689
32,42,55.304
32,32,48.833
32,36,50.855
32,24,7.567
32,26,76.834
32,45,47.987
32,10,20.853
32,17,8.413
32,30,68.059
32,21,41.929
32,7,22.676
32,2,57.464
32,6,4.102
32,22,64.572
32,27,39.920
32,12,41.285
32,16,30.223
32,5,81.833
32,29,92.803
5,35,71.046
5,25,96.963
5,13,2.301
5,43,86.239
5,15,47.478
5,46,85.103
5,4,81.085
5,33,91.206
5,18,1.132
5,23,9.017
5,11,10.218
5,19,70.310
5,38,69.314
5,34,76.112
5,44,0.767
5,39,49.105
5,3,46.965
5,41,97.365
5,0,26.811
5,31,3.631
5,20,27.745
5,8,89.353
5,37,19.428
5,14,81.557
5,1,33.708
5,9,81.741
5,40,70.107
5,28,99.454
5,47,17.217
5,42,45.804
5,32,27.257
5,36,61.930
5,24,7.133
5,26,89.395
5,45,46.959
5,10,29.685
5,17,62.783
5,30,21.647
5,21,89.652
5,7,23.061
5,2,93.893
5,6,76.741
5,22,38.171
5,27,85.219
5,12,2.373
5,16,0.241
5,5,49.312
5,29,44.827
10,35,2.763
10,25,43.775
10,13,41.107
10,43,11.961
10,15,82.114
10,46,84.246
10,4,61.009
10,33,12.930
10,18,67.250
10,23,82.301
10,11,76.403
10,19,19.800
10,38,77.570
10,34,21.445
10,44,78.167
10,39,58.633
10,3,54.952
10,41,23.963
10,0,90.450
10,31,86.806
10,20,78.822
10,8,22.741
10,37,35.399
10,14,14.231
10,1,94.067
10,9,79.094
10,40,10.269
10,28,5.917
10,47,2.250
10,42,75.874
10,32,96.137
10,36,44.018
10,24,92.431
10,26,82.427
10,45,32.429
10,10,46.372
10,17,16.930
10,30,83.361
10,21,59.489
10,7,35.505
10,2,49.487
10,6,86.642
10,22,52.640
10,27,27.163
10,12,98.520
10,16,78.170
10,5,45.488
10,29,60.674
2,35,86.572
2,25,69.802
2,13,67.674
2,43,24.776
2,15,48.540
2,46,95.663
2,4,2.836
2,33,42.020
2,18,45.904
2,23,47.671
2,11,6.236
2,19,62.475
2,38,41.925
2,34,5.297
2,44,8.323
2,39,83.144
2,3,33.674
2,41,6.937
2,0,70.452
2,31,53.402
2,20,90.743
2,8,30.619
2,37,52.032
2,14,48.677
2,1,7.623
2,9,0.356
2,40,94.584
2,28,94.761
2,47,36.986
2,42,11.069
2,32,27.485
2,36,3.288
2,24,34.500
2,26,69.836
2,45,52.639
2,10,35.342
2,17,12.289
2,30,84.089
2,21,70.866
2,7,44.545
2,2,67.789
2,6,88.459
2,22,71.496
2,27,63.661
2,12,27.510
2,16,91.077
2,5,18.469
2,29,89.396
34,35,21.093
34,25,37.488
34,13,31.199
34,43,88.977
34,15,80.027
34,46,35.686
34,4,76.495
34,33,99.038
34,18,37.577
34,23,59.345
34,11,59.057
34,19,12.448
34,38,91.660
34,34,47.990
34,44,22.360
34,39,51.934
34,3,80.845
34,41,52.589
34,0,49.186
34,31,10.702
34,20,15.110
34,8,33.031
34,37,81.636
34,14,99.743
34,1,97.653
34,9,99.910
34,40,64.137
34,28,79.074
34,47,71.790
34,42,7.263
34,32,49.779
34,36,65.939
34,24,27.844
34,26,45.152
34,45,0.257
34,10,6.789
34,17,8.962
34,30,51.406
34,21,52.774
34,7,71.873
34,2,61.896
34,6,60.379
34,22,23.410
34,27,81.349
34,12,89.048
34,16,33.228
34,5,65.847
34,29,0.048
0,35,71.476
0,25,69.007
0,13,6.707
0,43,44.388
0,15,49.019
0,46,78.780
0,4,34.380
0,33,29.375
0,18,63.387
0,23,16.006
0,11,26.892
0,19,46.269
0,38,92.749
0,34,95.575
0,44,66.167
0,39,2.171
0,3,32.299
0,41,1.199
0,0,1.007
0,31,71.676
0,20,4.224
0,8,76.250
0,37,89.154
0,14,7.669
0,1,12.664
0,9,16.664
0,40,69.997
0,28,33.480
0,47,94.501
0,42,36.223
0,32,93.814
0,36,91.802
0,24,55.183
0,26,54.267
0,45,60.873
0,10,57.139
0,17,20.297
0,30,63.847
0,21,4.272
0,7,28.031
0,2,78.245
0,6,74.322
0,22,84.104
0,27,2.886
0,12,37.112
0,16,86.590
0,5,47.352
0,29,8.974
